"id","deviceid","timestamp","speed","direction","vehicletype"
"42f316f6-d9cf-43f1-b4fa-3cb42500a85b","Vehicle-DM258","2026-01-31 00:49:13.650","37.709666297363874","North-East","private"
"1e507de2-4a71-406c-873b-e64142e2762c","Vehicle-DM258","2026-01-31 00:49:58.650","13.445181747935298","North-East","private"
"60b6a98a-dcf4-4194-b983-27c7c65c0833","Vehicle-DM258","2026-01-31 00:50:49.650","25.70998592037343","North-East","private"
"c6cbafbb-64e1-4f06-a2e5-03774c17c956","Vehicle-DM258","2026-01-31 00:51:43.650","16.86259307034955","North-East","private"
"42efb46f-bc70-4a24-891f-fbc6f3a0aa00","Vehicle-DM258","2026-01-31 00:52:19.650","24.853426263446316","North-East","private"
"c0ab6ab9-90ae-4b67-8077-b31ce7817669","Vehicle-DM258","2026-01-31 00:53:12.650","31.111675447017305","North-East","private"
"65e61ec3-dcf0-406c-ad03-76835472f3c7","Vehicle-DM258","2026-01-31 00:54:00.650","25.089695824041776","North-East","private"
"f8cac2c7-ccb8-4be5-9cfe-75a328b06f4b","Vehicle-DM258","2026-01-31 00:54:41.650","25.901730162272205","North-East","private"
"e0e85bf3-208c-46d2-b617-47e44cac9382","Vehicle-DM258","2026-01-31 00:55:41.650","24.636494162142043","North-East","private"
"1a7325e7-c945-4ea5-8823-985e85f9d219","Vehicle-DM258","2026-01-31 00:56:35.650","24.413268169220824","North-East","private"
"7d32504c-35e0-4f23-94fc-02c5957f4101","Vehicle-DM258","2026-01-31 00:57:33.650","0.40604457754708445","North-East","private"
"09eddbf2-ec7d-44a8-a519-50bf3991db2d","Vehicle-DM258","2026-01-31 00:58:12.650","27.671486211808073","North-East","private"
"40aa2187-c42e-4224-b884-f0dfc1063fa1","Vehicle-DM258","2026-01-31 00:58:51.650","4.826235390092233","North-East","private"
"c1adf290-293d-449b-8fb8-6d7f421c9630","Vehicle-DM258","2026-01-31 00:59:45.650","11.3199481309982","North-East","private"
"08f3927e-f869-4fff-bbe7-f39dd105d721","Vehicle-DM258","2026-01-31 01:00:32.650","37.76358459182963","North-East","private"
"70544101-8f49-469b-b9d0-5f393a5f154a","Vehicle-DM258","2026-01-31 01:01:32.650","4.563485628996982","North-East","private"
"6cdc70d0-8b19-4953-8925-d368b626e840","Vehicle-DM258","2026-01-31 01:02:19.650","24.252706049718512","North-East","private"
"27e5e367-8903-495c-880d-32abeb678433","Vehicle-DM258","2026-01-31 01:03:08.650","3.969342990991529","North-East","private"
"baf267ea-61e4-4398-be30-6694e90ec73d","Vehicle-DM258","2026-01-31 01:03:57.650","1.3055942152369715","North-East","private"
"e72f8479-0f96-4944-9694-5f28b769c08e","Vehicle-DM258","2026-01-31 01:04:47.650","10.625298865625608","North-East","private"
"8bc4690a-48d4-46a8-bac2-9e9a57d30c8a","Vehicle-DM258","2026-01-31 01:05:39.650","10.889847725770526","North-East","private"
"7cc4cefe-d3ed-4751-b0cd-10ca87728679","Vehicle-DM258","2026-01-31 01:06:30.650","23.007964368797218","North-East","private"
"c8866bcc-4752-4504-bc44-7e0a34ed9980","Vehicle-DM258","2026-01-31 01:07:20.650","38.76220944262815","North-East","private"
"21814dfb-09af-42a3-9429-6273f038213a","Vehicle-DM258","2026-01-31 01:08:14.650","18.193036344069178","North-East","private"
"fe00dc15-9a2c-4788-895d-4a0ce9d7e715","Vehicle-DM258","2026-01-31 01:08:55.650","19.939724095287545","North-East","private"
"130a78a5-7c19-4ce4-a46c-2ff7d75333fe","Vehicle-DM258","2026-01-31 01:09:50.650","6.335126552209296","North-East","private"
"ea320c87-e0f2-4deb-97a3-7e3c71c6b57a","Vehicle-DM258","2026-01-31 01:10:36.650","16.619613717414122","North-East","private"
"fa0db1db-4503-47fb-9548-d8616a209e0e","Vehicle-DM258","2026-01-31 01:11:31.650","13.59500972457182","North-East","private"
"4cc7ddf4-8e32-4e2d-bc40-4342ba607aff","Vehicle-DM258","2026-01-31 01:12:16.650","22.07669668283244","North-East","private"
"b02fc293-3e78-46b0-a36d-6743e8d812d2","Vehicle-DM258","2026-01-31 01:12:56.650","28.209115241000102","North-East","private"
"4c8a946e-88ac-4474-b815-1917e85bacfd","Vehicle-DM258","2026-01-31 01:13:36.650","34.967614962172334","North-East","private"
"ad84e294-a40d-48cc-845c-a46f1323c1be","Vehicle-DM258","2026-01-31 01:14:25.650","25.993466103170903","North-East","private"
"dda20737-cd97-4e60-b9ef-8282de57b00e","Vehicle-DM258","2026-01-31 01:15:16.650","39.89703691824862","North-East","private"
"8cffca49-e1af-446b-9668-e5cc513ba74f","Vehicle-DM258","2026-01-31 01:15:47.650","2.2447691242002765","North-East","private"
"0531a6a2-e069-48a2-8c62-e26ec8819c49","Vehicle-DM258","2026-01-31 01:16:29.650","9.633191674252522","North-East","private"
"4188e8be-56b8-4570-92b5-4e5630485b3e","Vehicle-DM258","2026-01-31 01:17:04.650","37.80942539738584","North-East","private"
"c6989ffa-4f7c-48e3-8724-4b3227bcd1ed","Vehicle-DM258","2026-01-31 01:17:37.650","22.876907694029555","North-East","private"
"01ed32a1-cced-4e95-a9bc-4dd0433e5e1b","Vehicle-DM258","2026-01-31 01:18:33.650","11.44776605836778","North-East","private"
"50caad8e-3e56-4a93-a8f5-d41d3c02160e","Vehicle-DM258","2026-01-31 01:19:12.650","1.3345812498252974","North-East","private"
"00371821-c342-469b-b5df-e62f41f64d7d","Vehicle-DM258","2026-01-31 01:19:53.650","36.53947897926788","North-East","private"
"0fa02e92-db8d-4d18-bfcd-f5d7f957b809","Vehicle-DM258","2026-01-31 01:20:47.650","34.40562387595287","North-East","private"
"c7ea0a23-a6d6-4cc6-a029-e45bd9cabd54","Vehicle-DM258","2026-01-31 01:21:28.650","26.893631894040524","North-East","private"
"ff8b8445-c0a8-47cc-ac3c-3ca1ae98acf0","Vehicle-DM258","2026-01-31 01:22:00.650","18.570701452907215","North-East","private"
"c6e9b460-afe5-4697-82db-4ebf8a18b096","Vehicle-DM258","2026-01-31 01:22:34.650","14.840460619475309","North-East","private"
"949ed193-7ef6-4a3b-a704-73149b9c083b","Vehicle-DM258","2026-01-31 01:23:26.650","17.735323442428065","North-East","private"
"90316d9b-2031-4c29-9355-fee85e34948a","Vehicle-DM258","2026-01-31 01:23:59.650","32.96764327726286","North-East","private"
"00e3fb3f-f33e-4500-8ec2-0b0a5a033d01","Vehicle-DM258","2026-01-31 01:24:35.650","30.60629503554338","North-East","private"
"46673e1f-c028-4f29-9057-b8e665471597","Vehicle-DM258","2026-01-31 01:25:09.650","31.940552942304944","North-East","private"
"a933e663-d6b7-43dc-91e3-27a39171ef1f","Vehicle-DM258","2026-01-31 01:26:02.650","4.5459722714618644","North-East","private"
"c2920c8c-57e6-4b24-a02d-95ab5264a12a","Vehicle-DM258","2026-01-31 01:26:53.650","18.321700883907283","North-East","private"
"432a29ec-af88-4569-983c-5bf78f5c5cb0","Vehicle-DM258","2026-01-31 01:27:42.650","5.047663532202242","North-East","private"
"b2a9925e-dfa7-4920-8200-6ea3c6517918","Vehicle-DM258","2026-01-31 01:28:39.650","35.10824852256856","North-East","private"
"320dad7c-5cac-466f-9b28-a17754e14558","Vehicle-DM258","2026-01-31 01:29:22.650","10.195591859311168","North-East","private"
"1f1ed58e-d894-4067-900c-00bd07cfb251","Vehicle-DM258","2026-01-31 01:30:09.650","26.80053058929183","North-East","private"
"a3ad84ba-9fa5-474e-b7b9-1a51ddb2aac9","Vehicle-DM258","2026-01-31 01:31:00.650","33.89099392539811","North-East","private"
"0b9343cd-63c8-4275-a913-dc01d99ff582","Vehicle-DM258","2026-01-31 01:31:52.650","7.216642878434176","North-East","private"
"814d5a41-4418-48fa-a52c-34fab8712337","Vehicle-DM258","2026-01-31 01:32:22.650","21.21930754635718","North-East","private"
"b36d137a-f031-424f-8d5a-a752c576c591","Vehicle-DM258","2026-01-31 01:33:16.650","26.958748424524522","North-East","private"
"946fb97e-e3fa-4489-96e2-fde8284c9479","Vehicle-DM258","2026-01-31 01:34:07.650","19.465310134570032","North-East","private"
"5a96ed06-6349-40b5-a8cf-0e1c7185d68c","Vehicle-DM258","2026-01-31 01:34:46.650","0.3091962627724776","North-East","private"
"21ca8ecc-f426-46ee-9a2e-048d7ddaebc3","Vehicle-DM258","2026-02-01 19:04:25.407","2.008735405625637","North-East","private"
"fd2447ef-d47c-46ed-a0a9-3f021d5329ea","Vehicle-DM258","2026-02-01 19:05:14.407","35.680811853640726","North-East","private"
"4042cf61-8d7c-484e-986f-977205f9eb45","Vehicle-DM258","2026-02-01 19:06:04.407","17.59490373059611","North-East","private"
"fa4d0cd8-b0fa-45c3-9924-78ff57f6f31c","Vehicle-DM258","2026-02-01 01:21:40.885","27.671486211808073","North-East","private"
"716bc998-b2a2-45ce-9629-d69cc0c1c61d","Vehicle-DM258","2026-02-01 01:22:19.885","4.826235390092233","North-East","private"
"2a827bfb-49db-40de-a4c3-a5f257e178aa","Vehicle-DM258","2026-02-01 01:29:58.885","23.007964368797218","North-East","private"
"7baba603-38b2-4197-9e74-89d0f2279d43","Vehicle-DM258","2026-02-01 01:30:48.885","38.76220944262815","North-East","private"
"6e619ae5-c521-499a-b5f7-b45d54a3b2e5","Vehicle-DM258","2026-02-01 01:43:21.885","36.53947897926788","North-East","private"
"435565cd-942f-4cab-a99c-175ecac8b081","Vehicle-DM258","2026-02-01 01:44:15.885","34.40562387595287","North-East","private"
"81a895ac-025e-4cc4-b995-2d7e2136a237","Vehicle-DM258","2026-02-01 19:22:56.407","10.625298865625608","North-East","private"
"3e0004cf-4880-4087-806c-e4e34fa67438","Vehicle-DM258","2026-02-01 19:23:48.407","10.889847725770526","North-East","private"
"89f5e493-5d34-45c8-bcc7-6637c6eadd21","Vehicle-DM258","2026-02-01 19:24:39.407","23.007964368797218","North-East","private"
"740dbb26-278f-4543-bd3f-ff3628099d7b","Vehicle-DM258","2026-02-01 19:25:29.407","38.76220944262815","North-East","private"
"81a16301-989c-4e05-925c-985c03a52e5a","Vehicle-DM258","2026-02-01 19:26:23.407","18.193036344069178","North-East","private"
"86fc48e2-8463-4802-8619-368c7a5287ec","Vehicle-DM258","2026-02-01 19:27:04.407","19.939724095287545","North-East","private"
"5dc469a3-df8a-4748-b4a3-341bd7530775","Vehicle-DM258","2026-02-01 01:23:13.885","11.3199481309982","North-East","private"
"9183266e-aee8-4cd2-945d-8d3bd0358988","Vehicle-DM258","2026-02-01 01:24:00.885","37.76358459182963","North-East","private"
"09c156c7-535c-469c-963d-2bcb2788b4be","Vehicle-DM258","2026-02-01 01:25:00.885","4.563485628996982","North-East","private"
"72a713c7-d1ed-45a8-8280-a1cc46ece276","Vehicle-DM258","2026-02-01 18:36:03.407","5.581517141005756","North-East","private"
"32db6de0-4a67-43d5-b328-de6ea1dea783","Vehicle-DM258","2026-02-01 18:36:55.407","8.817624881627868","North-East","private"
"29dbcac4-6cc0-464b-a6d6-0ff872184b63","Vehicle-DM258","2026-02-01 18:37:27.407","14.359175219385136","North-East","private"
"5888a8a0-1309-41d5-b60e-535f654f2915","Vehicle-DM258","2026-02-01 18:38:16.407","14.46540104667906","North-East","private"
"06a34058-19c6-49b7-9446-19bfb26f905e","Vehicle-DM258","2026-02-01 18:39:12.407","14.807238684675305","North-East","private"
"d565a55a-4e7c-4efa-8220-15e49014d565","Vehicle-DM258","2026-02-01 18:40:11.407","22.27798975098585","North-East","private"
"81d3ac61-052d-4e19-a33d-c35e71e75ec8","Vehicle-DM258","2026-02-01 18:41:03.407","26.2175466117952","North-East","private"
"3c5f4921-2ca0-4517-9264-cdd837435717","Vehicle-DM258","2026-02-01 18:41:40.407","5.533269795634235","North-East","private"
"59cbbe0b-5386-4f5b-8c5c-292c27f58c55","Vehicle-DM258","2026-02-01 18:42:24.407","38.84313510454473","North-East","private"
"86afaf51-e1de-40d4-8f62-597ca56de837","Vehicle-DM258","2026-02-01 18:42:54.407","35.03411761512776","North-East","private"
"6fdbeb08-db94-474c-85ae-1486251a26b3","Vehicle-DM258","2026-02-01 18:43:41.407","36.89736322473099","North-East","private"
"6d476011-1237-4f1b-b3d7-17b2db3263d5","Vehicle-DM258","2026-02-01 18:44:41.407","29.27630379378511","North-East","private"
"7adb75ae-fb03-42df-83f8-147be66f57af","Vehicle-DM258","2026-02-01 18:45:35.407","8.046042535587837","North-East","private"
"79b7506d-60af-4b1b-9c0f-36fba9cc41e9","Vehicle-DM258","2026-02-01 18:46:23.407","2.8397234403613014","North-East","private"
"ead3ab2f-3480-42c6-a37f-6f7d1a8aa17d","Vehicle-DM258","2026-02-01 01:35:44.885","22.07669668283244","North-East","private"
"95b5dda6-42e3-4032-a524-3bd4941ed0c3","Vehicle-DM258","2026-02-01 01:36:24.885","28.209115241000102","North-East","private"
"3a257e49-55f2-4e59-b2ba-6756c080b735","Vehicle-DM258","2026-02-01 01:20:03.885","24.413268169220824","North-East","private"
"12e35559-010e-4279-92ae-173a573543ff","Vehicle-DM258","2026-02-01 01:21:01.885","0.40604457754708445","North-East","private"
