"id","deviceid","incidentid","type","timestamp","location","status","description"
"eb8e1774-ea40-4bb5-a636-b43d0f9c60e9","Vehicle-DM258","2bba29e2-b22b-46ce-b68e-378d72621cec","Fire","2026-01-31 01:15:47.650","[52.22642020769395,-1.4306255106515309]","Active","Description of the Incident"
"780bb203-2fd5-49ed-b297-99903945c0dd","Vehicle-DM258","e45b1179-459f-46fa-8939-0e201fc59149","Accident","2026-01-31 01:16:29.650","[52.23588327704901,-1.4481420188646423]","Resolved","Description of the Incident"
"0c7adb74-1e37-4dae-aa43-431717dee64a","Vehicle-DM258","1daf2f2d-920c-42b4-bdd5-35a045777c9c","Medical","2026-01-31 01:17:04.650","[52.24607248647261,-1.4655904079789432]","Active","Description of the Incident"
"5970e11d-2333-428a-a47b-3b6709408a45","Vehicle-DM258","7cc2a715-ac6f-47f7-b355-a1fc648699d5","None","2026-01-31 01:17:37.650","[52.25635986003812,-1.482863072520283]","Active","Description of the Incident"
"c582f26b-b8ff-4890-a1d6-da04216bf42f","Vehicle-DM258","a6cbc8ae-c0e7-410f-8356-7c10a484a7bd","Fire","2026-01-31 01:18:33.650","[52.26655847699183,-1.500243900366149]","Active","Description of the Incident"
"beb82834-cd2c-4ad3-aef8-e3c1d90ef7d6","Vehicle-DM258","4867f9e8-31d8-4482-98a5-4cc4532f0db3","Fire","2026-01-31 01:19:12.650","[52.2767498806959,-1.5177235597572583]","Active","Description of the Incident"
"2190b453-d2db-4dd4-9d09-0939b5523160","Vehicle-DM258","ec9813c2-d763-4103-8de6-d3251c711e7b","Medical","2026-01-31 01:19:53.650","[52.28682439350693,-1.5349730991605515]","Active","Description of the Incident"
"e83a0276-cc15-4ad9-b261-481c196e162d","Vehicle-DM258","92111a1a-1b3e-4846-b4aa-eba129a1c987","Police","2026-01-31 01:20:47.650","[52.29658072489578,-1.5530237997996446]","Active","Description of the Incident"
"d9a6384e-d04a-48bc-aabf-019e43086741","Vehicle-DM258","00c091aa-7185-4141-92dc-a1bf45381bbd","None","2026-01-31 01:21:28.650","[52.30613318347414,-1.571026211062881]","Resolved","Description of the Incident"
"1e08e846-265e-4b6f-9815-72315594429b","Vehicle-DM258","a57bcdad-3eab-469d-b957-2cd31504ea13","Police","2026-01-31 01:22:00.650","[52.31633643938288,-1.588930843862807]","Active","Description of the Incident"
"7cefbe15-67e0-452e-92a6-f9750ca51977","Vehicle-DM258","c7d37448-3434-4d03-a775-f2fbbd116858","Police","2026-01-31 01:22:34.650","[52.325721631381505,-1.6061695845542783]","Resolved","Description of the Incident"
"9e311e29-0d3a-4999-bfef-052c48967f36","Vehicle-DM258","72221756-9826-4cf5-94e1-b5589ace94ec","Medical","2026-01-31 01:23:26.650","[52.33594868444722,-1.6240158444141923]","Active","Description of the Incident"
"e0c4a0f8-079e-478a-af2b-e5564ff31109","Vehicle-DM258","0f1abf47-e145-4aba-a5aa-46a9df62e401","Medical","2026-01-31 01:23:59.650","[52.34563482408996,-1.6419520358520312]","Active","Description of the Incident"
"802c015c-431e-4001-ba48-975c9749afc6","Vehicle-DM258","9b56810e-d818-4305-b7cb-17c5e3a965be","None","2026-01-31 01:24:35.650","[52.3559116449939,-1.6592910577520548]","Active","Description of the Incident"
"b5e7a060-dbba-4d7b-abe8-d88025153bba","Vehicle-DM258","d4ff61c8-2987-4285-ad63-c7c8e125f351","Medical","2026-01-31 01:25:09.650","[52.36547691983988,-1.676433029620207]","Active","Description of the Incident"
"5072a927-cf56-45ee-9a73-3fc899c725b1","Vehicle-DM258","f37d613c-9a5a-4357-a4f2-f3c1a8de71fd","Fire","2026-01-31 01:26:02.650","[52.37493916604129,-1.6945066306023457]","Active","Description of the Incident"
"185a7269-e543-4f4d-964c-72b86c2f1bff","Vehicle-DM258","35650dda-91a0-4dfc-8446-67a4abcb93c3","Police","2026-01-31 01:26:53.650","[52.38495440903845,-1.7117238789144391]","Resolved","Description of the Incident"
"f8f8c608-b865-4886-93d9-5651706dff35","Vehicle-DM258","05198b67-7cf7-415d-a50b-1b9050e4ba48","None","2026-01-31 01:27:42.650","[52.39431589975422,-1.7297690884370283]","Resolved","Description of the Incident"
"b055178f-289a-4f4e-a7d6-c7772def9108","Vehicle-DM258","9591323e-0dd8-4ffa-a01e-d291eca504c2","Police","2026-01-31 01:28:39.650","[52.4037030782159,-1.7471933090184821]","Resolved","Description of the Incident"
"0bf127e0-2f86-4344-b6a7-0e814bce4a38","Vehicle-DM258","ef5442f7-8f3a-463b-9a69-9af651e798d7","Medical","2026-01-31 01:29:22.650","[52.41340706786616,-1.7652242231792064]","Active","Description of the Incident"
"41128f6d-dcf1-466c-b104-28c3bfc1c081","Vehicle-DM258","331e53a5-fa0a-48e6-85fc-63020ca80c17","Medical","2026-01-31 01:30:09.650","[52.423251438601774,-1.7827637580964668]","Active","Description of the Incident"
"b1ec71e0-d505-40f7-8e23-f2715ac82956","Vehicle-DM258","3e65b893-29f6-410e-93c5-74de64321700","None","2026-01-31 01:31:00.650","[52.43311735712017,-1.8006770192907948]","Active","Description of the Incident"
"17bec80f-aaef-4b09-9a48-f12058d57206","Vehicle-DM258","db76e876-688b-4e2e-a29c-f7f9b68f8ac8","None","2026-01-31 01:31:52.650","[52.44301435203572,-1.818145188062796]","Resolved","Description of the Incident"
"1f6497f6-cf8b-48f3-a921-d8984677abf4","Vehicle-DM258","acae2661-b842-4842-8fe7-0c1fe7d88697","None","2026-01-31 01:32:22.650","[52.45237193745697,-1.8355302190036773]","Active","Description of the Incident"
"f937edab-51f7-464e-80b5-98b162a5dc20","Vehicle-DM258","868e3d7c-1af4-49a6-991a-1cff912a4979","None","2026-01-31 01:33:16.650","[52.46254327964149,-1.8535006391002726]","Active","Description of the Incident"
"9ae63c57-9957-41ba-a3de-43d17d9f35df","Vehicle-DM258","bb65fc0b-fbf2-41c0-ab36-69e7e53f70a9","Medical","2026-01-31 01:34:07.650","[52.47217645249697,-1.8715157493280716]","Active","Description of the Incident"
"aa29f1e5-60bb-4870-94e2-883cc67b7034","Vehicle-DM258","a5f07ad0-02b4-48ca-a6cf-87d39cd1fa77","Medical","2026-01-31 01:34:46.650","[52.48223180202427,-1.8888775884323104]","Active","Description of the Incident"
"54924554-2a7f-4c2e-9ca4-7bd7e3149736","Vehicle-DM258","7a2881f9-74ea-4f65-8647-8573910e026b","None","2026-02-01 01:17:28.885","[51.965210078060295,-0.9543229054106744]","Active","Description of the Incident"
"44512006-41f3-402c-8879-0062e01b0b72","Vehicle-DM258","c00f8194-681b-42e4-8848-b9fc212ddb37","Police","2026-02-01 01:18:09.885","[51.9748452818256,-0.9720205273974397]","Active","Description of the Incident"
"fca1dbea-9092-457c-8623-86a3a403d4a4","Vehicle-DM258","dca279cc-8d4b-4492-97d2-6548675d37b9","Fire","2026-02-01 01:19:09.885","[51.98456876897061,-0.9894127320934264]","Active","Description of the Incident"
"e43c21f4-881e-4f2e-8855-52283233faa2","Vehicle-DM258","a808ef4b-7855-4273-b28e-72d9429cd384","Medical","2026-02-01 18:54:29.407","[51.7411350270954,-0.551469736259832]","Active","Description of the Incident"
"f1b1a0c2-c692-4d46-83bb-7928377f2435","Vehicle-DM258","8ff84d37-3ce4-4d48-a702-26c01675ce53","Accident","2026-02-01 18:55:07.407","[51.750515325563114,-0.5691721604872683]","Active","Description of the Incident"
"8a7df00a-b000-498d-a4b4-2ccb4fde13d4","Vehicle-DM258","54ea8ccc-dfaa-4e23-9f0d-61a0fa1ae6db","Accident","2026-02-01 18:56:05.407","[51.759878569423186,-0.5864150540939681]","Resolved","Description of the Incident"
"1faae9ce-cafa-44a7-820b-7375303aea21","Vehicle-DM258","8abd070d-c7a6-4b62-9b1a-6e82bb5781c7","None","2026-02-01 01:44:56.885","[52.30613318347414,-1.571026211062881]","Resolved","Description of the Incident"
"d78f6513-1139-4f6a-8f81-580bfe5f4c96","Vehicle-DM258","f3241fb0-8b43-48c1-8ed4-752a151a377b","Police","2026-02-01 01:45:28.885","[52.31633643938288,-1.588930843862807]","Active","Description of the Incident"
"93718f7a-fc54-4421-a248-df97c36d1241","Vehicle-DM258","ba75ecae-167d-4016-a984-3db814ee8a75","Police","2026-02-01 01:46:02.885","[52.325721631381505,-1.6061695845542783]","Resolved","Description of the Incident"
"2723aaee-908e-453b-a084-5b126119b1a5","Vehicle-DM258","34901a62-c5ef-4c7c-9e17-6a3aace3ce61","None","2026-02-01 19:20:28.407","[52.061051696317584,-1.131039337053636]","Resolved","Description of the Incident"
"94d00dfc-9469-49a6-a442-111d9081771f","Vehicle-DM258","1f2f9b11-d74c-44d6-b9a5-2180b52e027f","Accident","2026-02-01 19:21:17.407","[52.0706450765619,-1.1485443097325638]","Active","Description of the Incident"
"b80d391c-0b3d-4f9a-81ba-409eff7e1861","Vehicle-DM258","fd234caf-ab28-46a2-b905-f05c44ec8e32","Medical","2026-02-01 19:22:06.407","[52.079935752284506,-1.166219806027946]","Active","Description of the Incident"
"3ecf4c15-1668-4f9b-b303-b55827c778d1","Vehicle-DM258","3e570a7e-a8b2-4d16-889a-b28c1ce3778d","Medical","2026-02-01 01:43:21.885","[52.28682439350693,-1.5349730991605515]","Active","Description of the Incident"
"74e21296-726e-482d-a143-a5bfb177a758","Vehicle-DM258","d7d08d1b-3835-40f3-8576-55ea1b92c093","Police","2026-02-01 01:44:15.885","[52.29658072489578,-1.5530237997996446]","Active","Description of the Incident"
"f1f9f215-677f-4dee-af11-1aff272cedf1","Vehicle-DM258","94cf690f-7a0b-4796-bae5-c73469513d08","Accident","2026-02-01 01:33:18.885","[52.14681329949864,-1.289836254543811]","Active","Description of the Incident"
"dffe695a-edc5-45a7-ad22-2238e7d76f26","Vehicle-DM258","227cad1a-50ab-4135-a8b8-9b56db949256","None","2026-02-01 01:34:04.885","[52.15659967500335,-1.307245651217819]","Active","Description of the Incident"
"77774b33-9e5a-4c2f-87ae-0bcbd4c54bf5","Vehicle-DM258","1d214473-4ed5-4758-a212-c4cb3fdc9f29","Accident","2026-02-01 19:03:33.407","[51.855847735312004,-0.7610712841548348]","Resolved","Description of the Incident"
"cb537cc7-0c32-4499-a72d-b5081d9c059f","Vehicle-DM258","93794f32-c718-4ef4-bb53-502b7c39aa4b","None","2026-02-01 19:04:25.407","[51.865354576448816,-0.7783931742986617]","Resolved","Description of the Incident"
"801f8591-7777-4847-bfe1-aa739ef8d700","Vehicle-DM258","d1514696-7966-4305-86db-bf37a0450efc","Fire","2026-02-01 19:05:14.407","[51.87559261605726,-0.7956277483728513]","Resolved","Description of the Incident"
"4385f908-d7de-4b8e-a38d-037d1f3c84d4","Vehicle-DM258","a91da0b6-f2b3-45d3-8dd9-52561522f704","Medical","2026-02-01 01:46:54.885","[52.33594868444722,-1.6240158444141923]","Active","Description of the Incident"
"8005cd01-7d0a-44a6-a82b-74cde01ce935","Vehicle-DM258","c4d17abf-d40c-4ee5-97bf-54c1bf916374","Medical","2026-02-01 01:47:27.885","[52.34563482408996,-1.6419520358520312]","Active","Description of the Incident"
"fb74c59a-b5e1-4255-bb0c-24e608818291","Vehicle-DM258","2332143f-1f17-44d1-b13a-2009b2007f17","None","2026-02-01 00:41:22.885","[51.51732742679845,-0.14590098924477735]","Active","Description of the Incident"
"5d0d33d5-3884-44c5-93d3-8fb27a615468","Vehicle-DM258","550d4edd-c03f-4259-a98b-2ec4cbbbeef6","Fire","2026-02-01 00:42:14.885","[51.52717667186139,-0.16331096963185496]","Active","Description of the Incident"
"a0c26a17-472c-49fc-9bb2-656e3298693f","Vehicle-DM258","5151ed20-82dd-4e68-89eb-6c0914d1701e","Police","2026-02-01 00:42:46.885","[51.5374218849336,-0.18110037508674234]","Active","Description of the Incident"
"3e7366e1-194e-49fe-8214-40607e304406","Vehicle-DM258","687bc12a-237c-4c54-a8a1-b9a7d79a8694","Fire","2026-02-01 00:43:35.885","[51.547261925564875,-0.19839697042248935]","Active","Description of the Incident"
"a1144df7-c6f7-41b1-aff8-1471c3342b45","Vehicle-DM258","fb78cc83-39e7-47c8-9a2b-762603df6cc1","Fire","2026-02-01 00:44:31.885","[51.55693005178991,-0.21606956012012093]","Active","Description of the Incident"
"0b19960f-bb20-4177-a2d8-b964acab54e2","Vehicle-DM258","bf5ef801-4fca-4369-865e-1e47b2539e43","Accident","2026-02-01 00:45:30.885","[51.56638145428367,-0.23381610467836328]","Active","Description of the Incident"
"a7ed4904-8cb2-4ac7-973d-6ee3b63a7cd4","Vehicle-DM258","d5c66ca8-eca2-4402-829f-d7963ee18873","Medical","2026-02-01 00:46:22.885","[51.57658259040786,-0.25137492462688477]","Resolved","Description of the Incident"
"9531a62a-adac-4259-81f3-8253e488e35b","Vehicle-DM258","f3e1db9f-d32e-4e5f-baf2-feca87d6f1cd","Police","2026-02-01 00:46:59.885","[51.58676841329146,-0.2691015241217443]","Active","Description of the Incident"
"01b826ed-e0dd-40c2-92e5-94460c1da100","Vehicle-DM258","dce04b7f-fba3-46a8-b4d8-22abb3701953","Medical","2026-02-01 00:47:43.885","[51.596441180603136,-0.2866316356933832]","Active","Description of the Incident"
"a7baca67-5964-42e1-b928-6233da6bbddf","Vehicle-DM258","a6a22104-67b1-4062-ac59-fda12452a86d","None","2026-02-01 00:48:13.885","[51.60602268073178,-0.30459947793903847]","Active","Description of the Incident"
"bfabff99-428b-4e84-879a-b7c2b7e6b2f5","Vehicle-DM258","c878b4da-d711-4d89-8c63-f2d3e6a0f4ac","Medical","2026-02-01 00:49:00.885","[51.61546352000033,-0.3219629671389633]","Active","Description of the Incident"
"acce6094-228b-46da-8bb9-3ab7935f1f3b","Vehicle-DM258","e6ddd5ae-baab-4483-a1be-7088d473582b","None","2026-02-01 00:50:00.885","[51.624809445166825,-0.3392109575397592]","Resolved","Description of the Incident"
"0905c86f-588b-4c59-adac-341a15ff72e7","Vehicle-DM258","7193ede5-5d4e-40a5-8cf8-367d04abe1fc","Accident","2026-02-01 00:50:54.885","[51.635061808072834,-0.356408044046757]","Resolved","Description of the Incident"
"7ba9bca0-8736-4b85-95fd-56b400a209eb","Vehicle-DM258","99519df7-8163-4e6d-bb81-892e5392df15","Fire","2026-02-01 00:51:42.885","[51.64437084233284,-0.3739801225243325]","Resolved","Description of the Incident"
"bd94388c-59ee-4b1f-91fc-c5a1314802c4","Vehicle-DM258","8df8c31c-5135-4499-8338-92960f6ca7ab","Police","2026-02-01 00:52:16.885","[51.654327820111135,-0.39189188571696204]","Resolved","Description of the Incident"
"817dfd84-fcaf-4de9-b9a6-5899d4f9a133","Vehicle-DM258","677ac6b0-3316-48af-bb44-ce6d1996da6e","Fire","2026-02-01 00:53:09.885","[51.664039398734154,-0.40955086104892535]","Resolved","Description of the Incident"
"95f5db6d-cb27-48d2-b8c6-a2e65fab41ef","Vehicle-DM258","6b78f492-1fae-4e12-8d4d-fbf3df5c52b2","Fire","2026-02-01 00:53:53.885","[51.67346758103125,-0.42749337301313817]","Active","Description of the Incident"
"0a95f58d-1db7-48f1-be43-0dcf121d04b7","Vehicle-DM258","f46912d6-dfaf-4a8f-b48a-c738356b4968","None","2026-02-01 00:54:50.885","[51.6831619950892,-0.44513801459516716]","Resolved","Description of the Incident"
"45c3f1bd-230f-43f6-84bb-b0ed8d17bf8a","Vehicle-DM258","9452ac80-d9e2-4870-84b0-4ae3178fbb1c","None","2026-02-01 00:55:50.885","[51.692604791914476,-0.46296730676967257]","Active","Description of the Incident"
"7111ec15-6965-4101-b16f-d5e46d372fad","Vehicle-DM258","3783aee7-5e5f-45b5-9b2e-870727318a94","None","2026-02-01 00:56:47.885","[51.701949671494205,-0.48058547827267917]","Active","Description of the Incident"
"9e3873c1-5322-4c8d-93e3-e7df07eeb462","Vehicle-DM258","663c8f1c-7987-479f-a76d-ca81fc487f9c","Police","2026-02-01 00:57:35.885","[51.711857053004536,-0.49829225335734334]","Resolved","Description of the Incident"
"652a4671-634e-4dc9-a89e-eafde24b8d4f","Vehicle-DM258","66c7f61c-a599-490a-b721-9747723a4445","Accident","2026-02-01 00:58:05.885","[51.722074071336245,-0.5154825190698985]","Active","Description of the Incident"
"0b066236-e943-4328-9fe0-bfd41a193fc5","Vehicle-DM258","85e13df3-a6ba-4a0e-b9b6-12c06bb5075c","Fire","2026-02-01 00:59:01.885","[51.731731598424986,-0.5334507722375413]","Resolved","Description of the Incident"
"ac783ffc-30db-4a21-ad92-ac21fa1fd8fc","Vehicle-DM258","ab85c7ae-dc6d-43cc-95c7-fc5f62515cf6","Medical","2026-02-01 00:59:48.885","[51.7411350270954,-0.551469736259832]","Active","Description of the Incident"
"28cda440-c6a2-419c-a41e-10b875968181","Vehicle-DM258","26c57279-c534-4c77-b042-f0487eb53ccf","Accident","2026-02-01 01:00:26.885","[51.750515325563114,-0.5691721604872683]","Active","Description of the Incident"
"129d97fd-4c2f-40b8-9476-5fd1d7538d48","Vehicle-DM258","2356333c-ca17-4c49-a2a8-0356d6cfef2a","Accident","2026-02-01 01:01:24.885","[51.759878569423186,-0.5864150540939681]","Resolved","Description of the Incident"
"f24b2420-b3cd-4dde-ab4f-b9e2c76151bb","Vehicle-DM258","3fc75c3f-8d01-4b74-b4b3-0fceb51ac83d","Fire","2026-02-01 01:01:57.885","[51.76937664596153,-0.6042915243547452]","Resolved","Description of the Incident"
"19bbbac0-a3c0-4fbb-a17e-d7d06658d4a2","Vehicle-DM258","162605c5-7a69-45bc-881e-bb68481c0f10","Accident","2026-02-01 01:02:37.885","[51.778689432323425,-0.6216809598829901]","Resolved","Description of the Incident"
"8012f9d7-a652-4607-9ad0-1432f71cdefd","Vehicle-DM258","9552adb6-1bfc-400a-b833-ba786d2c298e","Accident","2026-02-01 01:03:21.885","[51.78819986604097,-0.6389903732773932]","Resolved","Description of the Incident"
"4051a207-604e-4947-adb5-a6243e79fe5f","Vehicle-DM258","415912c1-760b-4fa8-94b1-396e6131a380","Medical","2026-02-01 01:04:12.885","[51.79783901217005,-0.6566069676018652]","Active","Description of the Incident"
"71ae0dbb-5fe8-4724-a61e-07cccbd423fd","Vehicle-DM258","d063049e-fd21-464e-b379-eafd0b8ee30f","Police","2026-02-01 01:05:05.885","[51.80723541471727,-0.6742984038433006]","Active","Description of the Incident"
"bd480a5e-4e61-475e-8b35-4c7521d0938e","Vehicle-DM258","6904abf2-86d5-479b-9332-0b1d607bdc17","Accident","2026-02-01 01:05:56.885","[51.81704333506583,-0.6916178929736005]","Resolved","Description of the Incident"
"e4ae8132-fda5-43a7-9d6d-9d45d42bd6d5","Vehicle-DM258","c8daeee6-99d1-4fef-a2d1-3a6329ce842d","None","2026-02-01 01:06:36.885","[51.82683845756987,-0.7090770000694948]","Resolved","Description of the Incident"
"4abcfa8e-7634-435e-aaff-920771e24ee0","Vehicle-DM258","7c5f6e4c-1c3a-4129-a8d5-6d6ea919c9c8","Fire","2026-02-01 01:07:15.885","[51.83653253273863,-0.7263692749001908]","Active","Description of the Incident"
"a58f0536-6406-4dbf-83fd-7e617d284339","Vehicle-DM258","9648bbb7-b258-4bd0-ba82-49fa75be3ea9","Police","2026-02-01 01:08:04.885","[51.84610431914362,-0.7438314210638858]","Active","Description of the Incident"
"e8ff717a-0dc9-4d98-913f-ac37b2377a29","Vehicle-DM258","deceb29e-a609-477e-a90d-8e454520cd63","Fire","2026-02-01 19:36:42.407","[52.26655847699183,-1.500243900366149]","Active","Description of the Incident"
"a5b51229-d6f8-44e4-b0c6-28597fccb53b","Vehicle-DM258","f2a7eb8d-7ff4-4d3a-ac0e-f31d5028499e","Fire","2026-02-01 19:37:21.407","[52.2767498806959,-1.5177235597572583]","Active","Description of the Incident"
"f0d54730-278c-4362-a576-e5237ff427f9","Vehicle-DM258","510f269f-91e5-4882-ab87-21c13f1442d4","Medical","2026-02-01 19:38:02.407","[52.28682439350693,-1.5349730991605515]","Active","Description of the Incident"
"b4ebebd8-2d40-41d8-a8ee-8755bca02b8e","Vehicle-DM258","4e2700fa-2d1c-4cf4-91c5-eed708083564","Police","2026-02-01 19:38:56.407","[52.29658072489578,-1.5530237997996446]","Active","Description of the Incident"
"72f37144-43e5-48a4-a0d5-a0fcdbc4ee8d","Vehicle-DM258","b6ef91a1-8ef5-4b36-9a12-bf7c63a6ef08","None","2026-02-01 19:39:37.407","[52.30613318347414,-1.571026211062881]","Resolved","Description of the Incident"
"0eeeddc0-2a60-48d1-b61e-787a1a3f23d0","Vehicle-DM258","d0cc6f4e-18d8-4e5e-82e0-68830a33f0bd","Police","2026-02-01 19:40:09.407","[52.31633643938288,-1.588930843862807]","Active","Description of the Incident"
"4a6f040f-a3d1-49d6-b275-8bad5a306ae3","Vehicle-DM258","2e0092a8-e91b-4567-9284-303455ac9274","Police","2026-02-01 19:40:43.407","[52.325721631381505,-1.6061695845542783]","Resolved","Description of the Incident"
"d3aa900c-e2a5-4325-9395-62ccea7fdc7f","Vehicle-DM258","79fd3192-c336-400e-976b-f55e955f483e","Medical","2026-02-01 19:41:35.407","[52.33594868444722,-1.6240158444141923]","Active","Description of the Incident"
"e433ee9d-d338-4b60-8202-e7d1f6bbb94f","Vehicle-DM258","19efa416-9939-4814-adcc-934f79a3360a","Medical","2026-02-01 19:42:08.407","[52.34563482408996,-1.6419520358520312]","Active","Description of the Incident"
"df5c75a7-929a-4fb7-84e3-15416f292298","Vehicle-DM258","bfb06fcd-8dee-4a24-ab0f-575fd05e5d3b","None","2026-02-01 19:42:44.407","[52.3559116449939,-1.6592910577520548]","Active","Description of the Incident"
"1b7e91e5-19b7-4010-8b2c-7d6f80acd18c","Vehicle-DM258","6dabed44-678c-48b4-a70a-d95d9db0ce81","Medical","2026-02-01 19:43:18.407","[52.36547691983988,-1.676433029620207]","Active","Description of the Incident"
"ac258ab6-b734-4a8d-8fff-2039b14e038f","Vehicle-DM258","45d0f059-9e78-4f6c-a433-f815c9daf775","Fire","2026-02-01 19:44:11.407","[52.37493916604129,-1.6945066306023457]","Active","Description of the Incident"
"a026014c-2247-4738-be33-04c2e3405226","Vehicle-DM258","d13c60f5-b73b-4eef-923b-a800b7a1106b","Police","2026-02-01 19:45:02.407","[52.38495440903845,-1.7117238789144391]","Resolved","Description of the Incident"
"2fa01f3d-fc73-4185-a8b2-03ea3a9fc952","Vehicle-DM258","fd0aba2e-042c-46c0-9dcd-8e1f2f14f1b2","None","2026-02-01 19:45:51.407","[52.39431589975422,-1.7297690884370283]","Resolved","Description of the Incident"
"ea7382a6-3f9f-42b3-b8e2-0bd38e47a5c0","Vehicle-DM258","79304216-d598-4fa9-bee1-f6bb4c2de51a","Police","2026-02-01 19:46:48.407","[52.4037030782159,-1.7471933090184821]","Resolved","Description of the Incident"
"ba3d54e4-3b7a-445f-8c1b-7bf9d1012a72","Vehicle-DM258","bd49c3be-7d0e-476b-bac3-83f9800cbd52","Medical","2026-02-01 19:47:31.407","[52.41340706786616,-1.7652242231792064]","Active","Description of the Incident"
"4a78bedf-8882-4ec0-a22a-c053ad5aae08","Vehicle-DM258","6ef540b9-3671-4e82-920f-a61cd8114ff5","Medical","2026-02-01 19:48:18.407","[52.423251438601774,-1.7827637580964668]","Active","Description of the Incident"
"0067a0b8-8d74-414d-9b9d-4982443d93cb","Vehicle-DM258","987966b5-6176-447c-b7c9-437db209ea57","None","2026-02-01 19:49:09.407","[52.43311735712017,-1.8006770192907948]","Active","Description of the Incident"
"18571f7f-29e3-453e-8447-df5b3b0b0ae9","Vehicle-DM258","fbdeec70-0626-4b94-b617-1f1be7cc852d","None","2026-02-01 19:50:01.407","[52.44301435203572,-1.818145188062796]","Resolved","Description of the Incident"
"d9d9f926-3fb4-41df-ac6b-d0ff0d018eac","Vehicle-DM258","06605de9-5aa5-4626-b698-156aae370041","None","2026-02-01 19:50:31.407","[52.45237193745697,-1.8355302190036773]","Active","Description of the Incident"
"a5885031-d33e-4c94-9ef4-47584035b5e8","Vehicle-DM258","b8975f1d-fd46-480a-b259-7eba5abfa047","None","2026-02-01 19:51:25.407","[52.46254327964149,-1.8535006391002726]","Active","Description of the Incident"
"2796350b-340d-4ee2-bc3b-eab4429e2ef3","Vehicle-DM258","9af967c5-aa55-4edf-87d8-027b1db72c8b","Medical","2026-02-01 19:52:16.407","[52.47217645249697,-1.8715157493280716]","Active","Description of the Incident"
"751bfeb2-a516-469d-90b6-7867520cfcde","Vehicle-DM258","5f597ae2-8deb-4be2-abf0-bff298002cf7","Medical","2026-02-01 19:52:55.407","[52.48223180202427,-1.8888775884323104]","Active","Description of the Incident"
"7889116c-df3a-4589-b199-88f88ddbb2e2","Vehicle-DM258","bd165dce-d5d6-4a71-ab4d-890407603121","None","2026-02-01 01:25:47.885","[52.061051696317584,-1.131039337053636]","Resolved","Description of the Incident"
"776abbc7-745f-477b-8683-2baa3ab4f670","Vehicle-DM258","eceeb48a-3b33-4fe6-8140-586bc923ec51","Accident","2026-02-01 01:26:36.885","[52.0706450765619,-1.1485443097325638]","Active","Description of the Incident"
"b1ab2ce6-393d-4cb8-a60d-a8a29a6dc00e","Vehicle-DM258","6b8647ec-e28d-417a-a3bd-cbe929da47b4","None","2026-02-01 19:32:34.407","[52.206532747069545,-1.3955117049566836]","Active","Description of the Incident"
"96da3419-f97e-4165-b149-fd67eff3102a","Vehicle-DM258","a45b3535-adde-49ac-80d7-7ecdd5d0732a","Police","2026-02-01 19:33:25.407","[52.21643820653115,-1.4134029347135815]","Active","Description of the Incident"
"4e274848-b94d-446b-ae60-578880086f52","Vehicle-DM258","bc244f6c-bd6d-4a46-9fb0-0a4288f6626c","Fire","2026-02-01 19:33:56.407","[52.22642020769395,-1.4306255106515309]","Active","Description of the Incident"
"4541d22f-5387-47ac-b118-566fecc87420","Vehicle-DM258","107f50ea-9f2b-47f3-bc0b-de14d0bec786","Fire","2026-02-01 19:01:56.407","[51.83653253273863,-0.7263692749001908]","Active","Description of the Incident"
"3729ec96-0663-4ab1-8448-f00234a49310","Vehicle-DM258","cf66f99a-b416-4ac8-bdda-12479b933016","Police","2026-02-01 19:02:45.407","[51.84610431914362,-0.7438314210638858]","Active","Description of the Incident"
"d3484a0c-6f2b-4557-a13c-87c07f5efb7f","Vehicle-DM258","e32df37c-dc7a-4b4f-88fb-a71927af619b","Fire","2026-02-01 18:48:34.407","[51.67346758103125,-0.42749337301313817]","Active","Description of the Incident"
"fac78f41-38ab-49c0-a73a-83d1f50d23c8","Vehicle-DM258","fd486e56-ab10-47d1-87f7-174d07ee1374","None","2026-02-01 18:49:31.407","[51.6831619950892,-0.44513801459516716]","Resolved","Description of the Incident"
"b41bcffe-ea60-442d-92c0-6ee5d58fd67b","Vehicle-DM258","b041a7ce-947d-41f3-bf00-74231f6a2b15","None","2026-02-01 18:50:31.407","[51.692604791914476,-0.46296730676967257]","Active","Description of the Incident"
"532525ca-d18e-4b5b-8b96-22fcc8f8c49b","Vehicle-DM258","2fcb8d37-0db2-4832-8883-25191cf1ec20","None","2026-02-01 18:51:28.407","[51.701949671494205,-0.48058547827267917]","Active","Description of the Incident"
"c7b37c71-1b47-4d12-ad15-3deeee8b64a6","Vehicle-DM258","c97f9a58-6d8d-4c89-9324-954ee0a48365","Police","2026-02-01 18:52:16.407","[51.711857053004536,-0.49829225335734334]","Resolved","Description of the Incident"
"166387e2-cbb8-4ecc-9066-61073a25fb84","Vehicle-DM258","cfb277a9-431d-436c-b198-15bc809ad87e","Accident","2026-02-01 18:52:46.407","[51.722074071336245,-0.5154825190698985]","Active","Description of the Incident"
"4912b12c-aef0-49b2-8ac5-01d8ddaf422b","Vehicle-DM258","1af043ce-ef1f-4776-aa4f-1d6ec0e94b69","Fire","2026-02-01 18:53:42.407","[51.731731598424986,-0.5334507722375413]","Resolved","Description of the Incident"
