"id","deviceid","cameraid","location","timestamp","snapshot"
"75e1d2df-bd36-4896-bf31-1ec4a26e4fbd","Vehicle-DM258","Nikon-Camera-123","[52.45237193745697,-1.8355302190036773]","2026-02-01 01:55:50.885","Base64EncodedString"
"495533cb-11d7-4448-ac41-795a6d1b340a","Vehicle-DM258","Nikon-Camera-123","[52.46254327964149,-1.8535006391002726]","2026-02-01 01:56:44.885","Base64EncodedString"
"c8848c84-34d2-4c78-9d7a-43e8085927f6","Vehicle-DM258","Nikon-Camera-123","[51.664039398734154,-0.40955086104892535]","2026-02-01 18:47:50.407","Base64EncodedString"
"9c4f4ea1-32ab-47a5-95bc-11c348d04a4b","Vehicle-DM258","Nikon-Camera-123","[51.67346758103125,-0.42749337301313817]","2026-02-01 18:48:34.407","Base64EncodedString"
"efc01bc0-9120-4a20-a7a4-027f9864482e","Vehicle-DM258","Nikon-Camera-123","[51.6831619950892,-0.44513801459516716]","2026-02-01 18:49:31.407","Base64EncodedString"
"4993a534-7524-4193-b458-e97d4bedd00f","Vehicle-DM258","Nikon-Camera-123","[51.692604791914476,-0.46296730676967257]","2026-02-01 18:50:31.407","Base64EncodedString"
"eaac7f9c-dd76-48fc-aa5d-2ef6687685b7","Vehicle-DM258","Nikon-Camera-123","[51.701949671494205,-0.48058547827267917]","2026-02-01 18:51:28.407","Base64EncodedString"
"8dc3f1aa-dd46-4afd-b895-013b8cc6e0e2","Vehicle-DM258","Nikon-Camera-123","[51.711857053004536,-0.49829225335734334]","2026-02-01 18:52:16.407","Base64EncodedString"
"d45934a9-284d-4acc-8ee9-8151fde51234","Vehicle-DM258","Nikon-Camera-123","[51.722074071336245,-0.5154825190698985]","2026-02-01 18:52:46.407","Base64EncodedString"
"badd0fa0-eabb-4596-9dcf-5bc29e06ecd9","Vehicle-DM258","Nikon-Camera-123","[51.731731598424986,-0.5334507722375413]","2026-02-01 18:53:42.407","Base64EncodedString"
"54e4dd8f-4f4c-414f-8e15-1a4f607ae4db","Vehicle-DM258","Nikon-Camera-123","[52.38495440903845,-1.7117238789144391]","2026-02-01 01:50:21.885","Base64EncodedString"
"ad72c675-f6ed-410b-9cad-b37c4aa39d85","Vehicle-DM258","Nikon-Camera-123","[52.39431589975422,-1.7297690884370283]","2026-02-01 01:51:10.885","Base64EncodedString"
"495e5b11-d869-4641-afc8-f7a4cd27cbe7","Vehicle-DM258","Nikon-Camera-123","[51.80723541471727,-0.6742984038433006]","2026-02-01 18:59:46.407","Base64EncodedString"
"be920172-9701-4b99-900d-590a46a32c44","Vehicle-DM258","Nikon-Camera-123","[51.81704333506583,-0.6916178929736005]","2026-02-01 19:00:37.407","Base64EncodedString"
"f8f73c73-328c-430d-98f6-2b2a31ec7df2","Vehicle-DM258","Nikon-Camera-123","[51.82683845756987,-0.7090770000694948]","2026-02-01 19:01:17.407","Base64EncodedString"
"a31bcc88-6781-472a-a7ae-628b0da0581e","Vehicle-DM258","Nikon-Camera-123","[52.08964889125061,-1.1838012436492353]","2026-02-01 19:22:56.407","Base64EncodedString"
"76632654-69d0-4b07-9fb6-5069ce3cc4bc","Vehicle-DM258","Nikon-Camera-123","[52.09906124490879,-1.2012385656580231]","2026-02-01 19:23:48.407","Base64EncodedString"
"95948d29-0c36-4b0e-8b23-31de8d2fb1f7","Vehicle-DM258","Nikon-Camera-123","[52.10837510980118,-1.2191356412423011]","2026-02-01 19:24:39.407","Base64EncodedString"
"976e3d42-b9be-40c6-b640-8a8648917513","Vehicle-DM258","Nikon-Camera-123","[52.1178445989484,-1.2366763116170232]","2026-02-01 19:25:29.407","Base64EncodedString"
"dfc1f5b8-e11e-4746-9b07-d5e6b16d9e3d","Vehicle-DM258","Nikon-Camera-123","[52.09906124490879,-1.2012385656580231]","2026-02-01 01:29:07.885","Base64EncodedString"
"7c6ec261-79a0-4112-aaff-86704bb76a68","Vehicle-DM258","Nikon-Camera-123","[52.10837510980118,-1.2191356412423011]","2026-02-01 01:29:58.885","Base64EncodedString"
"2f3ff52b-5e90-4c35-9e67-40e006f0747e","Vehicle-DM258","Nikon-Camera-123","[52.1178445989484,-1.2366763116170232]","2026-02-01 01:30:48.885","Base64EncodedString"
"23c0f634-a310-4cb7-8a18-563487ffd19f","Vehicle-DM258","Nikon-Camera-123","[52.079935752284506,-1.166219806027946]","2026-02-01 01:27:25.885","Base64EncodedString"
"86baf1f9-be38-4249-bc70-eeb77b76aac0","Vehicle-DM258","Nikon-Camera-123","[52.08964889125061,-1.1838012436492353]","2026-02-01 01:28:15.885","Base64EncodedString"
"0e181f75-9fba-447c-bb5a-08cacb5c83b7","Vehicle-DM258","Nikon-Camera-123","[52.23588327704901,-1.4481420188646423]","2026-02-01 19:34:38.407","Base64EncodedString"
"b04faf51-94d1-445f-bfd3-79088a3a2b32","Vehicle-DM258","Nikon-Camera-123","[52.24607248647261,-1.4655904079789432]","2026-02-01 19:35:13.407","Base64EncodedString"
"f120167a-0cf3-43a6-856a-d1e5333d8ecc","Vehicle-DM258","Nikon-Camera-123","[52.25635986003812,-1.482863072520283]","2026-02-01 19:35:46.407","Base64EncodedString"
"8de0625d-b627-44b9-a5fd-2e91ea53f024","Vehicle-DM258","Nikon-Camera-123","[51.994135697219804,-1.0070879300932327]","2026-02-01 01:20:03.885","Base64EncodedString"
"89564432-45a7-4a2d-adfd-3dc170dd2a26","Vehicle-DM258","Nikon-Camera-123","[52.00370335570784,-1.0246177750852952]","2026-02-01 01:21:01.885","Base64EncodedString"
"42f64738-ff81-4fc5-bdac-cda099cade70","Vehicle-DM258","Nikon-Camera-123","[52.30613318347414,-1.571026211062881]","2026-02-01 01:44:56.885","Base64EncodedString"
"591a4c9b-4a1e-4c68-93c5-46248fc5fc7f","Vehicle-DM258","Nikon-Camera-123","[52.31633643938288,-1.588930843862807]","2026-02-01 01:45:28.885","Base64EncodedString"
"65889e52-b97d-41e1-b49c-38633f140200","Vehicle-DM258","Nikon-Camera-123","[52.325721631381505,-1.6061695845542783]","2026-02-01 01:46:02.885","Base64EncodedString"
"0bc0f3b7-f00f-47d8-a69a-91d8c2f4f43a","Vehicle-DM258","Nikon-Camera-123","[51.865354576448816,-0.7783931742986617]","2026-02-01 19:04:25.407","Base64EncodedString"
"d7f1b649-d82e-4baf-affd-443baaf7a52a","Vehicle-DM258","Nikon-Camera-123","[51.87559261605726,-0.7956277483728513]","2026-02-01 19:05:14.407","Base64EncodedString"
"fde3b011-45ea-4333-92ee-5801b1ada9ed","Vehicle-DM258","Nikon-Camera-123","[52.12779518248539,-1.2544018593622095]","2026-02-01 01:31:42.885","Base64EncodedString"
"1f4761c5-0233-48c9-8f05-90bb9603de80","Vehicle-DM258","Nikon-Camera-123","[52.137496430056196,-1.272340276820815]","2026-02-01 01:32:23.885","Base64EncodedString"
"6d1f9a59-e15e-44bc-9e48-0a73692d961d","Vehicle-DM258","Nikon-Camera-123","[52.00370335570784,-1.0246177750852952]","2026-02-01 19:15:42.407","Base64EncodedString"
"44ff469b-f4e1-4d90-9c59-4852621ec509","Vehicle-DM258","Nikon-Camera-123","[52.01343953025743,-1.0427265318259467]","2026-02-01 19:16:21.407","Base64EncodedString"
"90bcd001-1429-4aaf-bbc2-931ff3e14841","Vehicle-DM258","Nikon-Camera-123","[52.023079340785046,-1.0603987865630935]","2026-02-01 19:17:00.407","Base64EncodedString"
"1c10da18-2130-46fa-bc48-386c3b358fe6","Vehicle-DM258","Nikon-Camera-123","[52.032643840412014,-1.0779351996571327]","2026-02-01 19:17:54.407","Base64EncodedString"
"cc39d138-0aa4-4093-b735-80396d9ab022","Vehicle-DM258","Nikon-Camera-123","[51.51732742679845,-0.14590098924477735]","2026-01-31 00:17:54.650","Base64EncodedString"
"ece9e89f-1fd1-4b45-82e1-3cff5a3ea482","Vehicle-DM258","Nikon-Camera-123","[52.3559116449939,-1.6592910577520548]","2026-02-01 01:48:03.885","Base64EncodedString"
"d46b8643-40a7-432a-a71a-8a518e7965ab","Vehicle-DM258","Nikon-Camera-123","[52.36547691983988,-1.676433029620207]","2026-02-01 01:48:37.885","Base64EncodedString"
"43754294-3332-4d26-9e96-eac2a49bc45c","Vehicle-DM258","Nikon-Camera-123","[52.37493916604129,-1.6945066306023457]","2026-02-01 01:49:30.885","Base64EncodedString"
"c224e946-4c78-4e34-a7af-2a3d7a77190e","Vehicle-DM258","Nikon-Camera-123","[51.52717667186139,-0.16331096963185496]","2026-01-31 00:18:46.650","Base64EncodedString"
"fc180a41-6f8c-43eb-a4de-984faaf1807e","Vehicle-DM258","Nikon-Camera-123","[51.5374218849336,-0.18110037508674234]","2026-01-31 00:19:18.650","Base64EncodedString"
"1d0c73fb-fa67-4a5f-b7ae-4b745593f9cf","Vehicle-DM258","Nikon-Camera-123","[51.547261925564875,-0.19839697042248935]","2026-01-31 00:20:07.650","Base64EncodedString"
"7e17d944-358e-4038-93e6-a7cb5ce47638","Vehicle-DM258","Nikon-Camera-123","[51.55693005178991,-0.21606956012012093]","2026-01-31 00:21:03.650","Base64EncodedString"
"76f7465c-3c9f-4f9b-a913-463cce366459","Vehicle-DM258","Nikon-Camera-123","[51.56638145428367,-0.23381610467836328]","2026-01-31 00:22:02.650","Base64EncodedString"
"129607e0-2063-45ff-868e-d9a9afe54ec5","Vehicle-DM258","Nikon-Camera-123","[51.57658259040786,-0.25137492462688477]","2026-01-31 00:22:54.650","Base64EncodedString"
"a7aa2f0b-342a-47a1-88c3-e8c10fcaa5f7","Vehicle-DM258","Nikon-Camera-123","[51.58676841329146,-0.2691015241217443]","2026-01-31 00:23:31.650","Base64EncodedString"
"2ce3f506-8cc1-484b-a85a-7d24211f11b6","Vehicle-DM258","Nikon-Camera-123","[51.596441180603136,-0.2866316356933832]","2026-01-31 00:24:15.650","Base64EncodedString"
"d2c9c45f-a174-463d-8033-0884e70f2d10","Vehicle-DM258","Nikon-Camera-123","[51.60602268073178,-0.30459947793903847]","2026-01-31 00:24:45.650","Base64EncodedString"
"ea7eb43f-c02b-4453-82da-fa1168785506","Vehicle-DM258","Nikon-Camera-123","[51.61546352000033,-0.3219629671389633]","2026-01-31 00:25:32.650","Base64EncodedString"
"4029bd20-5cfc-4523-8a1d-170a8d67d9a5","Vehicle-DM258","Nikon-Camera-123","[51.624809445166825,-0.3392109575397592]","2026-01-31 00:26:32.650","Base64EncodedString"
"78a81eb1-768b-4f60-9d1c-403f01feb96a","Vehicle-DM258","Nikon-Camera-123","[51.635061808072834,-0.356408044046757]","2026-01-31 00:27:26.650","Base64EncodedString"
"590e763e-20af-492e-9478-abab48493d84","Vehicle-DM258","Nikon-Camera-123","[51.64437084233284,-0.3739801225243325]","2026-01-31 00:28:14.650","Base64EncodedString"
"68f4a7f0-6d51-493d-b62b-c07564d324d7","Vehicle-DM258","Nikon-Camera-123","[51.654327820111135,-0.39189188571696204]","2026-01-31 00:28:48.650","Base64EncodedString"
"01ea8109-c187-4d4d-a7dd-bb93488bf49e","Vehicle-DM258","Nikon-Camera-123","[51.664039398734154,-0.40955086104892535]","2026-01-31 00:29:41.650","Base64EncodedString"
"58f11520-8bf3-43ca-ac44-a97ff6bc545c","Vehicle-DM258","Nikon-Camera-123","[51.67346758103125,-0.42749337301313817]","2026-01-31 00:30:25.650","Base64EncodedString"
"4419d62e-71e7-4990-b7b4-3e0c1e986f73","Vehicle-DM258","Nikon-Camera-123","[51.6831619950892,-0.44513801459516716]","2026-01-31 00:31:22.650","Base64EncodedString"
"766ec743-68c6-4e90-94b6-acad11e1af48","Vehicle-DM258","Nikon-Camera-123","[51.692604791914476,-0.46296730676967257]","2026-01-31 00:32:22.650","Base64EncodedString"
"d0c2d432-fe6b-464c-89d8-de77c34a3a21","Vehicle-DM258","Nikon-Camera-123","[51.701949671494205,-0.48058547827267917]","2026-01-31 00:33:19.650","Base64EncodedString"
"a17822a1-ce8f-4792-bef7-295e934c366a","Vehicle-DM258","Nikon-Camera-123","[51.711857053004536,-0.49829225335734334]","2026-01-31 00:34:07.650","Base64EncodedString"
"5c551a1e-6815-4aa4-b862-8305688c92f2","Vehicle-DM258","Nikon-Camera-123","[51.722074071336245,-0.5154825190698985]","2026-01-31 00:34:37.650","Base64EncodedString"
"0ec5f32f-1bbf-4466-99ed-ad83de4f8b17","Vehicle-DM258","Nikon-Camera-123","[51.731731598424986,-0.5334507722375413]","2026-01-31 00:35:33.650","Base64EncodedString"
"fd4c965d-7bfe-45f8-ba25-b242d42bb078","Vehicle-DM258","Nikon-Camera-123","[51.7411350270954,-0.551469736259832]","2026-01-31 00:36:20.650","Base64EncodedString"
"33d78781-8a76-4aff-b698-8665df9af3d1","Vehicle-DM258","Nikon-Camera-123","[51.750515325563114,-0.5691721604872683]","2026-01-31 00:36:58.650","Base64EncodedString"
"fbe89154-0abf-4778-bbc5-9fec8308a856","Vehicle-DM258","Nikon-Camera-123","[51.759878569423186,-0.5864150540939681]","2026-01-31 00:37:56.650","Base64EncodedString"
"32fa14f4-f6bc-4ac9-b43f-a307d2c4085e","Vehicle-DM258","Nikon-Camera-123","[51.76937664596153,-0.6042915243547452]","2026-01-31 00:38:29.650","Base64EncodedString"
"a87f8985-7f47-42a4-abce-c4693854f0d0","Vehicle-DM258","Nikon-Camera-123","[51.778689432323425,-0.6216809598829901]","2026-01-31 00:39:09.650","Base64EncodedString"
"c299a876-421a-4b24-b8a7-72962f3e3305","Vehicle-DM258","Nikon-Camera-123","[51.78819986604097,-0.6389903732773932]","2026-01-31 00:39:53.650","Base64EncodedString"
"33f3d6e0-c2fb-4bac-88bc-b5cf3bf38a64","Vehicle-DM258","Nikon-Camera-123","[51.79783901217005,-0.6566069676018652]","2026-01-31 00:40:44.650","Base64EncodedString"
"34fdad73-7c3e-40d6-a24d-b44238b81cfb","Vehicle-DM258","Nikon-Camera-123","[51.80723541471727,-0.6742984038433006]","2026-01-31 00:41:37.650","Base64EncodedString"
"9cb5105c-9e9a-442b-804f-232d22f624c7","Vehicle-DM258","Nikon-Camera-123","[51.81704333506583,-0.6916178929736005]","2026-01-31 00:42:28.650","Base64EncodedString"
"875f0428-b714-4f09-b4e3-1ade37d77317","Vehicle-DM258","Nikon-Camera-123","[51.82683845756987,-0.7090770000694948]","2026-01-31 00:43:08.650","Base64EncodedString"
"5013486b-6864-4200-92e5-40553153aa3b","Vehicle-DM258","Nikon-Camera-123","[51.83653253273863,-0.7263692749001908]","2026-01-31 00:43:47.650","Base64EncodedString"
"0d670cba-9d1b-4220-903f-8726941abcaa","Vehicle-DM258","Nikon-Camera-123","[51.84610431914362,-0.7438314210638858]","2026-01-31 00:44:36.650","Base64EncodedString"
"0f719b46-704f-455e-8e7d-87bc2483e349","Vehicle-DM258","Nikon-Camera-123","[51.855847735312004,-0.7610712841548348]","2026-01-31 00:45:24.650","Base64EncodedString"
"f77abe36-742a-45c8-802b-8bbf4ccf4360","Vehicle-DM258","Nikon-Camera-123","[51.865354576448816,-0.7783931742986617]","2026-01-31 00:46:16.650","Base64EncodedString"
"d4f49622-d6be-45e7-ab44-3be6f18402e7","Vehicle-DM258","Nikon-Camera-123","[51.87559261605726,-0.7956277483728513]","2026-01-31 00:47:05.650","Base64EncodedString"
"bdc2be67-e9dc-4217-9af7-2050218a9268","Vehicle-DM258","Nikon-Camera-123","[51.885646429741556,-0.8132324485600234]","2026-01-31 00:47:55.650","Base64EncodedString"
"0073d4b8-844e-4b26-a871-72dbfc7c8ac4","Vehicle-DM258","Nikon-Camera-123","[51.89531746503399,-0.8312056432934463]","2026-01-31 00:48:31.650","Base64EncodedString"
"829d848d-a927-42d1-9fda-c834487873e0","Vehicle-DM258","Nikon-Camera-123","[51.90546219706629,-0.8485660487173282]","2026-01-31 00:49:13.650","Base64EncodedString"
"7c46d7fe-814e-441e-b171-95e0ee278e7d","Vehicle-DM258","Nikon-Camera-123","[51.915238426543844,-0.866419113405565]","2026-01-31 00:49:58.650","Base64EncodedString"
"bdf34682-feec-4978-a3e3-ac30d47d1969","Vehicle-DM258","Nikon-Camera-123","[51.92543335540643,-0.8839532206299371]","2026-01-31 00:50:49.650","Base64EncodedString"
"a754e07e-f9b5-46fe-849d-db60ecfaa9b7","Vehicle-DM258","Nikon-Camera-123","[51.93548258511433,-0.9017000944143729]","2026-01-31 00:51:43.650","Base64EncodedString"
"45e635ab-e354-4ee9-9e8f-a736d6840c81","Vehicle-DM258","Nikon-Camera-123","[51.94552481831839,-0.918876482681657]","2026-01-31 00:52:19.650","Base64EncodedString"
"4b859d26-cef6-4d20-82c8-e7ee120236aa","Vehicle-DM258","Nikon-Camera-123","[51.954980607461756,-0.9363952351877661]","2026-01-31 00:53:12.650","Base64EncodedString"
"3634178b-25e0-4b33-bad8-1f9546a1e8e7","Vehicle-DM258","Nikon-Camera-123","[51.965210078060295,-0.9543229054106744]","2026-01-31 00:54:00.650","Base64EncodedString"
"a30dac1d-786a-4f1e-925c-4a423011562b","Vehicle-DM258","Nikon-Camera-123","[51.9748452818256,-0.9720205273974397]","2026-01-31 00:54:41.650","Base64EncodedString"
"de3e12ad-e8b5-4c63-b9ef-b37c5e06caea","Vehicle-DM258","Nikon-Camera-123","[51.98456876897061,-0.9894127320934264]","2026-01-31 00:55:41.650","Base64EncodedString"
"4b948cfd-a9a5-4578-a1a9-9a07f853b837","Vehicle-DM258","Nikon-Camera-123","[51.994135697219804,-1.0070879300932327]","2026-01-31 00:56:35.650","Base64EncodedString"
"29bf50b3-73e5-4d89-b286-9b14c5b4bb31","Vehicle-DM258","Nikon-Camera-123","[52.00370335570784,-1.0246177750852952]","2026-01-31 00:57:33.650","Base64EncodedString"
"2d857dde-0a64-4cb5-b145-cf7a834bf6d1","Vehicle-DM258","Nikon-Camera-123","[52.01343953025743,-1.0427265318259467]","2026-01-31 00:58:12.650","Base64EncodedString"
"8c1143c9-7f70-4544-903a-5880626396d2","Vehicle-DM258","Nikon-Camera-123","[52.023079340785046,-1.0603987865630935]","2026-01-31 00:58:51.650","Base64EncodedString"
"d7f3aed6-7111-4bbf-8de4-e63b5979bf62","Vehicle-DM258","Nikon-Camera-123","[52.032643840412014,-1.0779351996571327]","2026-01-31 00:59:45.650","Base64EncodedString"
"23312c9a-f785-48bb-b423-bddbd6cfcec1","Vehicle-DM258","Nikon-Camera-123","[52.042206151738796,-1.0950869047260299]","2026-01-31 01:00:32.650","Base64EncodedString"
"961a543e-11af-4e68-ac81-9a1cf8b9cb4f","Vehicle-DM258","Nikon-Camera-123","[52.051678515409186,-1.1131615280088463]","2026-01-31 01:01:32.650","Base64EncodedString"
"2fd6c200-1462-41de-8da9-f508fc265196","Vehicle-DM258","Nikon-Camera-123","[52.061051696317584,-1.131039337053636]","2026-01-31 01:02:19.650","Base64EncodedString"
"2ac924eb-bb3c-4fb2-89d9-34b8d8573f01","Vehicle-DM258","Nikon-Camera-123","[52.0706450765619,-1.1485443097325638]","2026-01-31 01:03:08.650","Base64EncodedString"
"02814253-5e1a-4fc9-ab5a-20586a855a47","Vehicle-DM258","Nikon-Camera-123","[52.079935752284506,-1.166219806027946]","2026-01-31 01:03:57.650","Base64EncodedString"
"fddbb64a-1a8f-43f7-92e0-314678f6b8b4","Vehicle-DM258","Nikon-Camera-123","[52.08964889125061,-1.1838012436492353]","2026-01-31 01:04:47.650","Base64EncodedString"
"120a2d89-2183-4859-b2e4-684a3608eaf7","Vehicle-DM258","Nikon-Camera-123","[52.09906124490879,-1.2012385656580231]","2026-01-31 01:05:39.650","Base64EncodedString"
"35efcabd-8c4e-47d0-856b-ac0c72074673","Vehicle-DM258","Nikon-Camera-123","[52.10837510980118,-1.2191356412423011]","2026-01-31 01:06:30.650","Base64EncodedString"
"2b676767-ced7-499c-8af2-da21040e45cf","Vehicle-DM258","Nikon-Camera-123","[52.1178445989484,-1.2366763116170232]","2026-01-31 01:07:20.650","Base64EncodedString"
"513c9497-7d92-467d-9176-c83b4f895e0a","Vehicle-DM258","Nikon-Camera-123","[52.12779518248539,-1.2544018593622095]","2026-01-31 01:08:14.650","Base64EncodedString"
"48728d57-7af1-40e0-aff5-0478aae07304","Vehicle-DM258","Nikon-Camera-123","[52.137496430056196,-1.272340276820815]","2026-01-31 01:08:55.650","Base64EncodedString"
"c64a4059-6670-4a46-9cfd-a06719fa4e3c","Vehicle-DM258","Nikon-Camera-123","[52.14681329949864,-1.289836254543811]","2026-01-31 01:09:50.650","Base64EncodedString"
"6d226ca5-1205-4e16-a358-224d02392d1d","Vehicle-DM258","Nikon-Camera-123","[52.15659967500335,-1.307245651217819]","2026-01-31 01:10:36.650","Base64EncodedString"
"d29e4b2b-63f4-49a2-b8fc-8bad696ca893","Vehicle-DM258","Nikon-Camera-123","[52.16675170193778,-1.325095403814997]","2026-01-31 01:11:31.650","Base64EncodedString"
"238c1438-e805-4c04-b081-71979e1d4ca6","Vehicle-DM258","Nikon-Camera-123","[52.176904962532475,-1.3427748564219537]","2026-01-31 01:12:16.650","Base64EncodedString"
"190ee458-47f7-4754-99e1-5e5b7fb50cd9","Vehicle-DM258","Nikon-Camera-123","[52.18704897550846,-1.360490081326404]","2026-01-31 01:12:56.650","Base64EncodedString"
"b8885fd6-ac9c-4db9-aceb-af59e778110b","Vehicle-DM258","Nikon-Camera-123","[52.196463221778274,-1.377650727736227]","2026-01-31 01:13:36.650","Base64EncodedString"
"a76629ff-29cb-4973-99dc-a56ec5973f0d","Vehicle-DM258","Nikon-Camera-123","[52.206532747069545,-1.3955117049566836]","2026-01-31 01:14:25.650","Base64EncodedString"
"37204770-93ac-4026-b05e-caf02b3d47a9","Vehicle-DM258","Nikon-Camera-123","[52.21643820653115,-1.4134029347135815]","2026-01-31 01:15:16.650","Base64EncodedString"
"cc3faa00-5c92-405a-ae08-3d16cf8b2931","Vehicle-DM258","Nikon-Camera-123","[52.22642020769395,-1.4306255106515309]","2026-01-31 01:15:47.650","Base64EncodedString"
"893a716d-9645-4264-8f78-c3ba6019f9fd","Vehicle-DM258","Nikon-Camera-123","[52.23588327704901,-1.4481420188646423]","2026-01-31 01:16:29.650","Base64EncodedString"
"0e339157-fac9-4604-8702-008efc2cd1f4","Vehicle-DM258","Nikon-Camera-123","[52.24607248647261,-1.4655904079789432]","2026-01-31 01:17:04.650","Base64EncodedString"
"9eba9561-ad9d-401d-88ba-49622f521614","Vehicle-DM258","Nikon-Camera-123","[52.25635986003812,-1.482863072520283]","2026-01-31 01:17:37.650","Base64EncodedString"
"4ba43d01-cd47-4f89-abfe-c1321f0327de","Vehicle-DM258","Nikon-Camera-123","[52.26655847699183,-1.500243900366149]","2026-01-31 01:18:33.650","Base64EncodedString"
"3926e63a-8e90-464a-838b-f5d0aa18e17f","Vehicle-DM258","Nikon-Camera-123","[52.2767498806959,-1.5177235597572583]","2026-01-31 01:19:12.650","Base64EncodedString"
"53642d34-c0c6-401d-be32-5d4f02ebffee","Vehicle-DM258","Nikon-Camera-123","[52.28682439350693,-1.5349730991605515]","2026-01-31 01:19:53.650","Base64EncodedString"
"806eae10-17d8-418e-bcc5-49bec1b0e53c","Vehicle-DM258","Nikon-Camera-123","[52.29658072489578,-1.5530237997996446]","2026-01-31 01:20:47.650","Base64EncodedString"
"66cd4316-442e-4002-9a9c-b29da15e1c04","Vehicle-DM258","Nikon-Camera-123","[52.30613318347414,-1.571026211062881]","2026-01-31 01:21:28.650","Base64EncodedString"
"f1e2945c-cecc-4b34-9594-c78a152fecc1","Vehicle-DM258","Nikon-Camera-123","[52.31633643938288,-1.588930843862807]","2026-01-31 01:22:00.650","Base64EncodedString"
"ac63e369-308a-479f-97f1-1b0af2b78289","Vehicle-DM258","Nikon-Camera-123","[52.325721631381505,-1.6061695845542783]","2026-01-31 01:22:34.650","Base64EncodedString"
"b85d06fa-7f17-41da-b84a-fa598d50426e","Vehicle-DM258","Nikon-Camera-123","[52.33594868444722,-1.6240158444141923]","2026-01-31 01:23:26.650","Base64EncodedString"
"25a4bc55-51be-4204-97bd-4fe341a7883e","Vehicle-DM258","Nikon-Camera-123","[52.34563482408996,-1.6419520358520312]","2026-01-31 01:23:59.650","Base64EncodedString"
"7a265b38-1df9-4e66-9994-be0d10c2217d","Vehicle-DM258","Nikon-Camera-123","[52.3559116449939,-1.6592910577520548]","2026-01-31 01:24:35.650","Base64EncodedString"
"2980148a-2e38-4151-97ad-ee644551c53e","Vehicle-DM258","Nikon-Camera-123","[52.36547691983988,-1.676433029620207]","2026-01-31 01:25:09.650","Base64EncodedString"
"bb782e90-6436-4268-863b-dd95bc2f3f26","Vehicle-DM258","Nikon-Camera-123","[52.37493916604129,-1.6945066306023457]","2026-01-31 01:26:02.650","Base64EncodedString"
"08b9314d-237d-4cbd-b3a2-1a60c6d84d2f","Vehicle-DM258","Nikon-Camera-123","[52.38495440903845,-1.7117238789144391]","2026-01-31 01:26:53.650","Base64EncodedString"
"07b590eb-86ae-467d-841c-a972dc96c695","Vehicle-DM258","Nikon-Camera-123","[52.39431589975422,-1.7297690884370283]","2026-01-31 01:27:42.650","Base64EncodedString"
"063d2bf8-320a-4d58-a516-c4271be14a6a","Vehicle-DM258","Nikon-Camera-123","[52.4037030782159,-1.7471933090184821]","2026-01-31 01:28:39.650","Base64EncodedString"
"325cea9f-d210-40e8-9c9f-0d39223da919","Vehicle-DM258","Nikon-Camera-123","[52.41340706786616,-1.7652242231792064]","2026-01-31 01:29:22.650","Base64EncodedString"
"198c02a2-f3e7-4ab3-a3fa-7bf05282ae21","Vehicle-DM258","Nikon-Camera-123","[52.423251438601774,-1.7827637580964668]","2026-01-31 01:30:09.650","Base64EncodedString"
"a9b3c0bf-951c-4e52-8c3d-d15a0719cba2","Vehicle-DM258","Nikon-Camera-123","[52.43311735712017,-1.8006770192907948]","2026-01-31 01:31:00.650","Base64EncodedString"
"5f8e43cc-18f1-433b-b375-8ee8eaf9c0ca","Vehicle-DM258","Nikon-Camera-123","[52.44301435203572,-1.818145188062796]","2026-01-31 01:31:52.650","Base64EncodedString"
"740eab9a-861f-4119-9e1e-4261efc7f70e","Vehicle-DM258","Nikon-Camera-123","[52.45237193745697,-1.8355302190036773]","2026-01-31 01:32:22.650","Base64EncodedString"
"9715d8be-7afb-40ff-836a-8ef9db107a81","Vehicle-DM258","Nikon-Camera-123","[52.46254327964149,-1.8535006391002726]","2026-01-31 01:33:16.650","Base64EncodedString"
"1761b1ee-6a01-428f-aa89-d5fb34a173c0","Vehicle-DM258","Nikon-Camera-123","[52.47217645249697,-1.8715157493280716]","2026-01-31 01:34:07.650","Base64EncodedString"
"d9af1ece-d0e6-47a1-8500-e9d2d0d4e3e6","Vehicle-DM258","Nikon-Camera-123","[52.48223180202427,-1.8888775884323104]","2026-01-31 01:34:46.650","Base64EncodedString"
"27dcee96-66b7-433b-b26e-18a57dcaaece","Vehicle-DM258","Nikon-Camera-123","[52.21643820653115,-1.4134029347135815]","2026-02-01 01:38:44.885","Base64EncodedString"
"407db8c1-ae17-4c08-8fe9-a8b845ae50b2","Vehicle-DM258","Nikon-Camera-123","[52.22642020769395,-1.4306255106515309]","2026-02-01 01:39:15.885","Base64EncodedString"
"9809c850-b251-4ce9-bdb3-ca5acf18eae2","Vehicle-DM258","Nikon-Camera-123","[51.83653253273863,-0.7263692749001908]","2026-02-01 19:01:56.407","Base64EncodedString"
"60e9d17d-7af3-4a1f-94d1-2731ebd9644a","Vehicle-DM258","Nikon-Camera-123","[51.84610431914362,-0.7438314210638858]","2026-02-01 19:02:45.407","Base64EncodedString"
"558f4d36-9e64-46eb-8b46-5c311a7339e6","Vehicle-DM258","Nikon-Camera-123","[51.855847735312004,-0.7610712841548348]","2026-02-01 19:03:33.407","Base64EncodedString"
